pert_id	inchikey	block1
BRD-K42419992	BBKVVMQWFBDXMC-QYZOEREBSA-N	BBKVVMQWFBDXMC
BRD-K42420111	BWTMYHAPSQQINJ-XLNZFTOWSA-N	BWTMYHAPSQQINJ
BRD-K42427050	HDXBPNDJZFTSGZ-JONNCTARSA-N	HDXBPNDJZFTSGZ
BRD-K42435091	AIVZVDBTBOXKNA-XQBPLPMBSA-N	AIVZVDBTBOXKNA
BRD-K42436189	SCGCBAAYLFTIJU-CQSZACIVSA-N	SCGCBAAYLFTIJU
BRD-K42438139	KOLIFEMIJDNSLG-MPCDZSKCSA-N	KOLIFEMIJDNSLG
BRD-K42450605	WCJFLIIYNCSVNP-LUQKVYGDSA-N	WCJFLIIYNCSVNP
BRD-K42452249	HDCLCHNAEZNGNV-UHFFFAOYSA-N	HDCLCHNAEZNGNV
BRD-K42454450	STZYNHZFNFWBAK-ZASNTINBSA-N	STZYNHZFNFWBAK
BRD-K42455570	TTWDAOGBFIRZMA-UHFFFAOYSA-N	TTWDAOGBFIRZMA
BRD-K42466986	RLIRIECCVMDDQV-SVMVAKDDSA-N	RLIRIECCVMDDQV
BRD-K42470309	QWGDRFXXSCWPEX-LGVFNWMJSA-N	QWGDRFXXSCWPEX
BRD-K42471691	OYKOAVOVSIXRCI-UHFFFAOYSA-N	OYKOAVOVSIXRCI
BRD-K42478399	CXBDXCVDLXJCMX-XUVXKRRUSA-N	CXBDXCVDLXJCMX
BRD-K42478751	RXBYOUMPLNOHOY-GURVGDRESA-N	RXBYOUMPLNOHOY
BRD-K42482401	PPHZKQYZEIZDOF-OQBJRAFVSA-N	PPHZKQYZEIZDOF
BRD-K42486494	NWLXXCWQRNKJOL-XCYPXZQJSA-N	NWLXXCWQRNKJOL
BRD-K42489623	JNESTBBQPGLCPJ-UHFFFAOYSA-N	JNESTBBQPGLCPJ
BRD-K42495768	WWONFUQGBVOKOF-UHFFFAOYSA-N	WWONFUQGBVOKOF
BRD-K42499654	DEVPNNKKGPZYFO-UHFFFAOYSA-N	DEVPNNKKGPZYFO
BRD-K42500029	UQPMANVRZYYQMD-UHFFFAOYSA-N	UQPMANVRZYYQMD
BRD-K42509645	JSQMQZOUAVKGAV-ICVBJYIRSA-N	JSQMQZOUAVKGAV
BRD-K42516959	QRPMBXIBVHHSCR-PJIZGREPSA-N	QRPMBXIBVHHSCR
BRD-K42536980	PKVMSJKEIKOOIO-LMTPRVGTSA-N	PKVMSJKEIKOOIO
BRD-K42540297	DTGNUWWJEOCQPO-RTBURBONSA-N	DTGNUWWJEOCQPO
BRD-K42541148	PBRCPUKRPJYRTF-WQRHYEAKSA-N	PBRCPUKRPJYRTF
BRD-K42543304	LCGKYSOTAAWDQI-LIHQSLCGSA-N	LCGKYSOTAAWDQI
BRD-K42543764	CLVZMKYRVQCIMH-WMTXJRDZSA-N	CLVZMKYRVQCIMH
BRD-K42553302	KNLROJRONDBMAV-PNLZDCPESA-N	KNLROJRONDBMAV
BRD-K42558476	APKXKRHWPGHKNH-NSHGMRRFSA-N	APKXKRHWPGHKNH
BRD-K42568865	UBKHWHLZLANWTL-UHFFFAOYSA-N	UBKHWHLZLANWTL
BRD-K42573370	YSHQRTLYKODQCX-PUUVEUEGSA-N	YSHQRTLYKODQCX
BRD-K42576592	ZJSZSWKNFIYZAP-RXWODINSSA-N	ZJSZSWKNFIYZAP
BRD-K42581894	AXBJPSYRCLUHNL-XDAUYTPDSA-N	AXBJPSYRCLUHNL
BRD-K42584632	ONQMEPPIAFCLFG-UMEGOILYSA-N	ONQMEPPIAFCLFG
BRD-K42589221	AWOAWKSUOZEGPG-SONWIMMPSA-N	AWOAWKSUOZEGPG
BRD-K42595694	XYLRKRISJMFHFX-UYIOJHFGSA-N	XYLRKRISJMFHFX
BRD-K42596464	IDCHQQSVJAAUQQ-UHFFFAOYSA-N	IDCHQQSVJAAUQQ
BRD-K42605282	REQXYHQUJXPQQP-OYRHQHFDSA-N	REQXYHQUJXPQQP
BRD-K42605934	REZGKQRSIIUNQT-STSQHVNTSA-N	REZGKQRSIIUNQT
BRD-K42609935	RZJWPJAQJJGICA-HBFSDRIKSA-N	RZJWPJAQJJGICA
BRD-K42610174	VEXUQYCDGUTBQK-QFWOEDSFSA-N	VEXUQYCDGUTBQK
BRD-K42613785	OTFQVXLKCTXKNS-IECBHUPTSA-N	OTFQVXLKCTXKNS
BRD-K42614769	SUYOEXJQLWDMBI-SVPNHEPISA-N	SUYOEXJQLWDMBI
BRD-K42618289	UELXIDKHDZHDNE-KDDRXCPHSA-N	UELXIDKHDZHDNE
BRD-K42620042	FEKMHVLVYAIVTJ-SAHWJRBASA-N	FEKMHVLVYAIVTJ
BRD-K42624714	FABQUVYDAXWUQP-UHFFFAOYSA-N	FABQUVYDAXWUQP
BRD-K42624823	DSZQZOFAUISKMN-GPXNEJASSA-N	DSZQZOFAUISKMN
BRD-K42626894	IJWLFSVDDGQQHF-VJPXLHPWSA-N	IJWLFSVDDGQQHF
BRD-K42629487	PMEQBGAGFZDWQX-UHFFFAOYSA-N	PMEQBGAGFZDWQX
BRD-K42634310	LOVSINJIWNBKBE-VSBLDFDESA-N	LOVSINJIWNBKBE
BRD-K42635745	BFCDFTHTSVTWOG-YLJYHZDGSA-N	BFCDFTHTSVTWOG
BRD-K42644990	KHSHWMOUVNMUGS-UHFFFAOYSA-N	KHSHWMOUVNMUGS
BRD-K42654448	FLZDWOWASDTEHK-RSUXDYMJSA-N	FLZDWOWASDTEHK
BRD-K42677417	LOPBZILAZMWERO-GEEWNISJSA-N	LOPBZILAZMWERO
BRD-K42678365	TUKXRLDGXQBHTQ-LJQANCHMSA-N	TUKXRLDGXQBHTQ
BRD-K42679050	RHFUXPCCELGMFC-UXHICEINSA-N	RHFUXPCCELGMFC
BRD-K42679345	ZKSUBHWMVQQNNI-BZUAXINKSA-N	ZKSUBHWMVQQNNI
BRD-K42681396	DVKLTRZHIPWHIV-UHFFFAOYSA-N	DVKLTRZHIPWHIV
BRD-K42687792	KDESAJYWMFBWRH-SYZUXVNWSA-N	KDESAJYWMFBWRH
BRD-K42693031	WIGIZIANZCJQQY-UHFFFAOYSA-N	WIGIZIANZCJQQY
BRD-K42694358	YBLKRDGTGIUFGT-RPQPUBLWSA-N	YBLKRDGTGIUFGT
BRD-K42696220	DVGPQCDULGSEFB-RXSSUGHMSA-N	DVGPQCDULGSEFB
BRD-K42702351	DZYZVJKKUJSUJU-PWWKTKHKSA-N	DZYZVJKKUJSUJU
BRD-K42704273	YDHXSWOLXDIZHC-MRNSCZIKSA-N	YDHXSWOLXDIZHC
BRD-K42709418	PSOMVEOYXZFBLO-YSTOQKLRSA-N	PSOMVEOYXZFBLO
BRD-K42712649	WVFRUYXRTWIHMU-HSFWNXDSSA-N	WVFRUYXRTWIHMU
BRD-K42728290	QADPYRIHXKWUSV-UHFFFAOYSA-N	QADPYRIHXKWUSV
BRD-K42729412	TVZJESBMTOHXDE-QXPQREGVSA-N	TVZJESBMTOHXDE
BRD-K42731451	NXVHKURFMFTURR-KHCICDEESA-N	NXVHKURFMFTURR
BRD-K42733037	GUZASBNVYSIPQO-QMTMVMCOSA-N	GUZASBNVYSIPQO
BRD-K42737417	OIASBGFOQSUHIL-MCEYFSPLSA-N	OIASBGFOQSUHIL
BRD-K42740486	DGSOXKKLHVIDDH-ZBNTXBBCSA-N	DGSOXKKLHVIDDH
BRD-K42743267	XCDRDXJNPKYISK-MFMILTCTSA-N	XCDRDXJNPKYISK
BRD-K42748308	KHJFBUUFMUBONL-UHFFFAOYSA-N	KHJFBUUFMUBONL
BRD-K42752188	KLEFMXRWIUTPPC-NOOLENRPSA-N	KLEFMXRWIUTPPC
BRD-K42758410	CVDFBNGMHHTSQY-GDAAHCPNSA-N	CVDFBNGMHHTSQY
BRD-K42790191	ZFHQYZZRVZLCPM-SANMLTNESA-N	ZFHQYZZRVZLCPM
BRD-K42790744	XSAFYGBYABXFOO-TXTKFYIRSA-N	XSAFYGBYABXFOO
BRD-K42800143	NJZPXWDDBMYIMJ-UEXGIBASSA-N	NJZPXWDDBMYIMJ
BRD-K42805893	DUYJMQONPNNFPI-UHFFFAOYSA-N	DUYJMQONPNNFPI
BRD-K42823101	RLATYNCITHOLTJ-JTQLQIEISA-N	RLATYNCITHOLTJ
BRD-K42828737	WINHZLLDWRZWRT-ATVHPVEESA-N	WINHZLLDWRZWRT
BRD-K42831041	QTXSGNVPDCTZEW-JXXFODFXSA-N	QTXSGNVPDCTZEW
BRD-K42834456	JJIHTWZCDRSIKT-JXMROGBWSA-N	JJIHTWZCDRSIKT
BRD-K42841443	IBWIAHQQJVGIDZ-UHFFFAOYSA-N	IBWIAHQQJVGIDZ
BRD-K42841961	UVSCGJDGVAXROK-GTZOPPDQSA-N	UVSCGJDGVAXROK
BRD-K42843595	UFQDQBMWIIWRHQ-BKFWDETESA-N	UFQDQBMWIIWRHQ
BRD-K42862966	XIODHUUFDRNNKZ-XYVMCAHJSA-N	XIODHUUFDRNNKZ
BRD-K42863614	FCVPSBUWBQZYJZ-AREMUKBSSA-N	FCVPSBUWBQZYJZ
BRD-K42864285	UQYDBQHFUBHFMT-CZSZKKDXSA-N	UQYDBQHFUBHFMT
BRD-K42867405	RHPQXKACBFKHMZ-UHFFFAOYSA-N	RHPQXKACBFKHMZ
BRD-K42870217	ZSKVGTPCRGIANV-BHNWBGBOSA-N	ZSKVGTPCRGIANV
BRD-K42886157	SLFKQKCTISPXPS-NSVSUOBESA-N	SLFKQKCTISPXPS
BRD-K42898655	CBPNZQVSJQDFBE-SREVRWKESA-N	CBPNZQVSJQDFBE
BRD-K42899395	CBOPBGRHGQIOTR-KERYWQKISA-N	CBOPBGRHGQIOTR
BRD-K42902917	SNXQORXMPHKSCQ-LZJCXSABSA-N	SNXQORXMPHKSCQ
BRD-K42916718	NLKGQMJFSSLYIS-GPOLMCQNSA-N	NLKGQMJFSSLYIS
BRD-K42918627	NPPBBAURRJGWEH-UHFFFAOYSA-N	NPPBBAURRJGWEH
BRD-K42919101	DTWGTGRILLYOKN-RLPBRSBZSA-N	DTWGTGRILLYOKN
BRD-K42931788	NONDGOMIDWLUNU-YQVWRLOYSA-N	NONDGOMIDWLUNU
BRD-K42943439	UAWCDJXFBGAITD-RUZDIDTESA-N	UAWCDJXFBGAITD
BRD-K42948882	WVLHHLRVNDMIAR-IBGZPJMESA-N	WVLHHLRVNDMIAR
BRD-K42951169	VFONSUMSWCNAHP-MHZLTWQESA-N	VFONSUMSWCNAHP
BRD-K42953652	KMPCXPGJDHNPDW-BPHNFWMXSA-N	KMPCXPGJDHNPDW
BRD-K42957595	HIXZTRBEXPKGLV-MIZPHKNDSA-N	HIXZTRBEXPKGLV
BRD-K42959654	ZSBYESKXZOGBOW-OQBJRAFVSA-N	ZSBYESKXZOGBOW
BRD-K42960120	HZYAIKCNCGBDKG-CJZAXMMYSA-N	HZYAIKCNCGBDKG
BRD-K42960483	DCVAKYLGJMAIQD-GBESFXJTSA-N	DCVAKYLGJMAIQD
BRD-K42968051	RCQCJVVJEHACDL-MVOZIGHISA-N	RCQCJVVJEHACDL
BRD-K42968246	LUEDFXFVYWVEMN-FGSXEWAUSA-N	LUEDFXFVYWVEMN
BRD-K42969667	QNPXTRYBNJAKIP-IZHPJMONSA-N	QNPXTRYBNJAKIP
BRD-K42978307	RYHBNJHYFVUHQT-UHFFFAOYSA-N	RYHBNJHYFVUHQT
BRD-K42981054	ULRDYYKSPCRXAJ-KRWDZBQOSA-N	ULRDYYKSPCRXAJ
BRD-K42982250	IKCPXJXAZOQLMC-JBYIUTFZSA-N	IKCPXJXAZOQLMC
BRD-K42986817	QYSMODXJNCJWNA-RUWBUGSCSA-N	QYSMODXJNCJWNA
BRD-K42989496	OFOUXQSPHPQRAF-KGVIQGDOSA-N	OFOUXQSPHPQRAF
BRD-K43002771	GCVFQRRBTCHIPK-UHFFFAOYSA-N	GCVFQRRBTCHIPK
BRD-K43002773	GRZXWCHAXNAUHY-NSISKUIASA-N	GRZXWCHAXNAUHY
BRD-K43006764	ZUHKGHKDCFDVCR-YSDDDFLKSA-N	ZUHKGHKDCFDVCR
BRD-K43009525	WGKYYZDYHYOKQV-UHFFFAOYSA-N	WGKYYZDYHYOKQV
BRD-K43013792	JFYAEFCKASRCBE-XLNZFTOWSA-N	JFYAEFCKASRCBE
BRD-K43014159	CIQHWLTYGMYQQR-QMMMGPOBSA-N	CIQHWLTYGMYQQR
BRD-K43014865	ZQNJSJYLLBSSCW-CYNXIGLJSA-N	ZQNJSJYLLBSSCW
BRD-K43017765	DGMJKRBCRMVRNT-RLSLOFABSA-N	DGMJKRBCRMVRNT
BRD-K43022624	AZZLMUIKRHLIRX-XKGPBXANSA-N	AZZLMUIKRHLIRX
BRD-K43025837	BIVWTSHLSFNMQV-HBFSDRIKSA-N	BIVWTSHLSFNMQV
BRD-K43026564	BCAZVDUHBXMCES-ZIAGYGMSSA-N	BCAZVDUHBXMCES
BRD-K43031910	JDRFUATZRDBDCA-XQLPTFJDSA-N	JDRFUATZRDBDCA
BRD-K43036943	ZMVBPFYUTZNCSY-MMTHZHQFSA-N	ZMVBPFYUTZNCSY
BRD-K43048602	OTFQVXLKCTXKNS-JXQFQVJHSA-N	OTFQVXLKCTXKNS
BRD-K43049540	BAVJOCCOTRWQAG-FHAGJXEFSA-N	BAVJOCCOTRWQAG
BRD-K43050752	OJCJNUJOIVBJQI-ABSDTBQOSA-N	OJCJNUJOIVBJQI
BRD-K43057855	QUVWWXZLNVGVGD-XCGNWRKASA-N	QUVWWXZLNVGVGD
BRD-K43068349	GZTFUVZVLYUPRG-UHFFFAOYSA-N	GZTFUVZVLYUPRG
BRD-K43069600	PXMCLQNRPDARBK-UHFFFAOYSA-N	PXMCLQNRPDARBK
BRD-K43073442	BPXIJHYHDMHCDK-RBSFLKMASA-N	BPXIJHYHDMHCDK
BRD-K43106192	OZLPUNFFCJDMJD-UHFFFAOYSA-N	OZLPUNFFCJDMJD
BRD-K43108514	RNNHPDFMCSWFHC-TWMKSMIVSA-N	RNNHPDFMCSWFHC
BRD-K43111300	KUULAZFVSMPUFO-RPPIVITFSA-N	KUULAZFVSMPUFO
BRD-K43111958	PFQWGWQENUDDJX-IOKPGSKQSA-N	PFQWGWQENUDDJX
BRD-K43122204	ORVIWTYNJHNTDZ-IUHKWCMYSA-N	ORVIWTYNJHNTDZ
BRD-K43131268	XQMYTQQHXORADL-UHFFFAOYSA-N	XQMYTQQHXORADL
BRD-K43145106	XRXVGTRBMNTJPS-FVJLSDCUSA-N	XRXVGTRBMNTJPS
BRD-K43149678	PJCOHLDUAVDGLC-UHFFFAOYSA-N	PJCOHLDUAVDGLC
BRD-K43149758	IKMDFBPHZNJCSN-UHFFFAOYSA-N	IKMDFBPHZNJCSN
BRD-K43151809	JXWMWOXWMMUZLT-ARMFNRFLSA-N	JXWMWOXWMMUZLT
BRD-K43160803	PZMMCWSZGDQDET-JWZKTCGFSA-N	PZMMCWSZGDQDET
BRD-K43164539	BHQCQFFYRZLCQQ-OELDTZBJSA-N	BHQCQFFYRZLCQQ
BRD-K43168251	NRAVNVUUWRMRFK-ZRRKCSAHSA-N	NRAVNVUUWRMRFK
BRD-K43179840	SEDOFMLHYRNKHQ-JVODISISSA-N	SEDOFMLHYRNKHQ
BRD-K43184721	KRQAAGOFZVBHDO-NOOBJOLFSA-N	KRQAAGOFZVBHDO
BRD-K43188042	XOJAHRJNCMVABE-RZQQEMMASA-N	XOJAHRJNCMVABE
BRD-K43194109	DBVJKEGLTFFIFT-HBMCJLEFSA-N	DBVJKEGLTFFIFT
BRD-K43209476	DGEMMPDKDCWCNC-BDTNDASRSA-N	DGEMMPDKDCWCNC
BRD-K43212439	WEHHXPNDTZVABV-IBGZPJMESA-N	WEHHXPNDTZVABV
BRD-K43216840	YLLZUOSUTCBCJJ-SKBHOOIQSA-N	YLLZUOSUTCBCJJ
BRD-K43218507	ULFQVHHILZHREN-MCFFVMPBSA-N	ULFQVHHILZHREN
BRD-K43225681	JZWHDUCFLDKMHA-CIXCFARBSA-N	JZWHDUCFLDKMHA
BRD-K43226598	VYCOOHAMPRTWAW-HYXMALDRSA-N	VYCOOHAMPRTWAW
BRD-K43231198	QOQOLXTVYWSIIG-CKJXQJPGSA-N	QOQOLXTVYWSIIG
BRD-K43234208	OYGJGQMEHJXORO-FCEKVYKBSA-N	OYGJGQMEHJXORO
BRD-K43234716	OYBMVMAXKOGYDC-UHFFFAOYSA-N	OYBMVMAXKOGYDC
BRD-K43236057	HSTZMXCBWJGKHG-CUYWLFDKSA-N	HSTZMXCBWJGKHG
BRD-K43245338	NGBKFLTYGSREKK-PMACEKPBSA-N	NGBKFLTYGSREKK
BRD-K43249401	MSNHHRRUCLPTHC-SOUVJXGZSA-N	MSNHHRRUCLPTHC
BRD-K43253317	NRXGVPPIKRTMIX-RVMAYGNISA-N	NRXGVPPIKRTMIX
BRD-K43256821	ORCUQVZUTYUDHO-ASHZAFPQSA-N	ORCUQVZUTYUDHO
BRD-K43263266	NQEZVMQIEYGDLX-DEOSSOPVSA-N	NQEZVMQIEYGDLX
BRD-K43266948	WCNQFBRPFNRKRV-KHGZIGHDSA-N	WCNQFBRPFNRKRV
BRD-K43267173	MFIIMKQJXHRVNR-UHFFFAOYSA-N	MFIIMKQJXHRVNR
BRD-K43279914	HKYXYLDUIXPRSO-BGWNEDDSSA-N	HKYXYLDUIXPRSO
BRD-K43283261	IOKLDKVGVLLSQI-GPYNCYNASA-N	IOKLDKVGVLLSQI
BRD-K43283393	CEWCLCSAKAWIOS-UARRHKHWSA-N	CEWCLCSAKAWIOS
BRD-K43286821	VCBFKXUOUMVBRD-HZTMJRFTSA-N	VCBFKXUOUMVBRD
BRD-K43290182	JELFWSXQTXRMAJ-UHFFFAOYSA-N	JELFWSXQTXRMAJ
BRD-K43298786	CRQBJZYLFKMVFS-SBZVUBOMSA-N	CRQBJZYLFKMVFS
BRD-K43325273	CDAYNQARGBNMSE-QRFRQXIXSA-N	CDAYNQARGBNMSE
BRD-K43326597	SMEGXRGRDNJMDW-CQSZACIVSA-N	SMEGXRGRDNJMDW
BRD-K43327166	YBLKRDGTGIUFGT-DNHJLFCISA-N	YBLKRDGTGIUFGT
BRD-K43330982	RNSLRQNDXRSASX-UHFFFAOYSA-N	RNSLRQNDXRSASX
BRD-K43337737	NNCUELMFBOQLAJ-PWRODBHTSA-N	NNCUELMFBOQLAJ
BRD-K43345858	VWMSFQSUXBPVII-HSZRJFAPSA-N	VWMSFQSUXBPVII
BRD-K43349162	AFQXRQVCBDZENT-AKFKNWHVSA-N	AFQXRQVCBDZENT
BRD-K43349989	MOIIHOSYSQGYMW-XYJFISCASA-N	MOIIHOSYSQGYMW
BRD-K43357772	KFOACEMMMUKWEO-SSTRHAATSA-N	KFOACEMMMUKWEO
BRD-K43374517	WGFFUWNETOGMCB-WAOWUJCRSA-N	WGFFUWNETOGMCB
BRD-K43379283	CKRBDNNNORABPR-BKFWDETESA-N	CKRBDNNNORABPR
BRD-K43389675	STQGQHZAVUOBTE-VGBVRHCVSA-N	STQGQHZAVUOBTE
BRD-K43389698	OUSFTKFNBAZUKL-UHFFFAOYSA-N	OUSFTKFNBAZUKL
BRD-K43396185	FOSRSIPYUZSGIW-UXLOVFDUSA-N	FOSRSIPYUZSGIW
BRD-K43405658	UMGQVUWXNOJOSJ-KMHUVPDISA-N	UMGQVUWXNOJOSJ
BRD-K43407019	YFVNJWJCKWNIAW-GCFVYEKYSA-N	YFVNJWJCKWNIAW
BRD-K43407975	NRVZDTJJXPAHOA-VXSCBNMQSA-N	NRVZDTJJXPAHOA
BRD-K43410529	VWMJHAFYPMOMGF-ZCFIWIBFSA-N	VWMJHAFYPMOMGF
BRD-K43411248	CTVHZJUSZJAUDM-PJIZGREPSA-N	CTVHZJUSZJAUDM
BRD-K43419088	PICQTSXUFYQQHP-UHFRQCOTSA-N	PICQTSXUFYQQHP
BRD-K43420611	RNIDAHWWXILMTD-IKGGRYGDSA-N	RNIDAHWWXILMTD
BRD-K43421680	QYSMODXJNCJWNA-JCTDHXFVSA-N	QYSMODXJNCJWNA
BRD-K43433419	SKQWQCBKHSETNS-HHHXNRCGSA-N	SKQWQCBKHSETNS
BRD-K43436404	DRXNQUOVPOKVMH-AZYGBYLRSA-N	DRXNQUOVPOKVMH
BRD-K43438744	UOPAUQKTAXJBGP-JEBMXCGPSA-N	UOPAUQKTAXJBGP
BRD-K43440986	GOIFBKSVWMRRGJ-UXWDXCIHSA-N	GOIFBKSVWMRRGJ
BRD-K43453714	NRXGVPPIKRTMIX-XIZCIETRSA-N	NRXGVPPIKRTMIX
BRD-K43456220	HLSMAPUQSFTYPM-OYSPMZIOSA-N	HLSMAPUQSFTYPM
BRD-K43457670	BZKPWHYZMXOIDC-UHFFFAOYSA-N	BZKPWHYZMXOIDC
BRD-K43460092	XYLRKRISJMFHFX-CPNAEOBWSA-N	XYLRKRISJMFHFX
BRD-K43467947	FUQFZQORNFVFMN-BYCMXARLSA-N	FUQFZQORNFVFMN
BRD-K43468059	NRDWUPPIGBHWAS-ZJUUUORDSA-N	NRDWUPPIGBHWAS
BRD-K43472599	VQSQQTWXMLMOML-NLDZOOGBSA-N	VQSQQTWXMLMOML
BRD-K43481697	OHHWUSSTVAUIQP-MFSJNOQSSA-N	OHHWUSSTVAUIQP
BRD-K43484121	MPULVBUDJGIXBK-POAQFYNOSA-N	MPULVBUDJGIXBK
BRD-K43498025	IPPKAUYPGZFFKS-ARNLJNQMSA-N	IPPKAUYPGZFFKS
BRD-K43499440	AJAMEWYBAUQISK-JZRJJGTOSA-N	AJAMEWYBAUQISK
BRD-K43503317	HTKHLCDDEOIAQO-RRQZXNHTSA-N	HTKHLCDDEOIAQO
BRD-K43518940	VZTWMEPVNSFWIB-UHOSZYNNSA-N	VZTWMEPVNSFWIB
BRD-K43519318	BNSXJPHXNABYAG-YKPJRVAWSA-N	BNSXJPHXNABYAG
BRD-K43524201	OLHQRLGGPBINSV-OAQYLSRUSA-N	OLHQRLGGPBINSV
BRD-K43526306	OPNBGVGHIKRRPP-RIPRBREISA-N	OPNBGVGHIKRRPP
BRD-K43528099	ORYBWWOKLKXUFF-AERCQKQUSA-N	ORYBWWOKLKXUFF
BRD-K43533284	FQKXBUVFPMCKHZ-ISJGIBHGSA-N	FQKXBUVFPMCKHZ
BRD-K43540029	OYGJGQMEHJXORO-OZNIXHKMSA-N	OYGJGQMEHJXORO
BRD-K43544024	QSLJIVKCVHQPLV-FXZUXNBISA-N	QSLJIVKCVHQPLV
BRD-K43550773	YQGAKIQJRGADCP-OSWQYVSFSA-N	YQGAKIQJRGADCP
BRD-K43556160	ONXKQUJAHGZTDG-KERYWQKISA-N	ONXKQUJAHGZTDG
BRD-K43566466	WRQVGPWQOMBXQV-PZJWPPBQSA-N	WRQVGPWQOMBXQV
BRD-K43568193	CJRLOTNMWBMMLN-NZJKTDFXSA-N	CJRLOTNMWBMMLN
BRD-K43568579	SFLKJNSBBVSPFE-UHFFFAOYSA-N	SFLKJNSBBVSPFE
BRD-K43570134	OJBHRHOQEWVARJ-HOSLJWMQSA-N	OJBHRHOQEWVARJ
BRD-K43571060	ZXSRRUROLCGTBS-KEYVSXKFSA-N	ZXSRRUROLCGTBS
BRD-K43571148	NYJPVGKIWASVOA-AXHZCLLHSA-N	NYJPVGKIWASVOA
BRD-K43578482	FWLMVFUGMHIOAA-UHFFFAOYSA-N	FWLMVFUGMHIOAA
BRD-K43579410	GUMGJXGNMICTIG-GQIGMWPISA-N	GUMGJXGNMICTIG
BRD-K43580610	BHVPTKKRAGQFTB-QRVBRYPASA-N	BHVPTKKRAGQFTB
BRD-K43581698	MURCZWOVERITEN-WAWDLJLISA-N	MURCZWOVERITEN
BRD-K43586850	GKQPCPXONLDCMU-CCEZHUSRSA-N	GKQPCPXONLDCMU
BRD-K43601041	IXKFMJFBYVYICU-HRCADAONSA-N	IXKFMJFBYVYICU
BRD-K43604368	VHDWJFVGOVHSLC-RLPNJSHFSA-N	VHDWJFVGOVHSLC
BRD-K43605845	VLYSFBPSHIXFSY-HFZPWKHCSA-N	VLYSFBPSHIXFSY
BRD-K43609604	TYGOPRMPKRHVEQ-CDLOMYRSSA-N	TYGOPRMPKRHVEQ
BRD-K43615608	REUNTGUOEHKOBZ-NJNPRVFISA-N	REUNTGUOEHKOBZ
BRD-K43620258	SIIPNDKXZOTLEA-UHFFFAOYSA-N	SIIPNDKXZOTLEA
BRD-K43621195	NFTCJLSEEOPUCW-HJOGWXRNSA-N	NFTCJLSEEOPUCW
BRD-K43623238	XHAFUOMMLFRIKJ-KHCICDEESA-N	XHAFUOMMLFRIKJ
BRD-K43624311	SHQNIKSLQGYNDM-KMDXXIMOSA-N	SHQNIKSLQGYNDM
BRD-K43624963	SHQNIKSLQGYNDM-SGNDLWITSA-N	SHQNIKSLQGYNDM
BRD-K43626867	JRAPIMFHFBSUKE-LSQWXYBESA-N	JRAPIMFHFBSUKE
BRD-K43631199	BYYMWCOJKGLFSB-UHFFFAOYSA-N	BYYMWCOJKGLFSB
BRD-K43634429	PTEFBLKOTMQJFG-DTMUQXLISA-N	PTEFBLKOTMQJFG
BRD-K43637338	LUISOXDKDHVGKE-KRXUUXHPSA-N	LUISOXDKDHVGKE
BRD-K43637719	DPBQFUHCNDIONU-UHFFFAOYSA-N	DPBQFUHCNDIONU
BRD-K43638827	LTJLBXWGPUFOHD-JOCHJYFZSA-N	LTJLBXWGPUFOHD
BRD-K43649826	QYSMODXJNCJWNA-KAVIJBJXSA-N	QYSMODXJNCJWNA
BRD-K43650237	ZWJVDCAUIXXXGX-HMPASCQOSA-N	ZWJVDCAUIXXXGX
BRD-K43653210	QFSKOESEFSVCGT-QMMLZNLJSA-N	QFSKOESEFSVCGT
BRD-K43680293	SSDPHNXAXFTDFA-ZIZQKJAQSA-N	SSDPHNXAXFTDFA
BRD-K43682718	YRAOJEGTHQJVGH-JLMYGFKKSA-N	YRAOJEGTHQJVGH
BRD-K43683841	JGSPVHKLUFJULS-NLOXLPDLSA-N	JGSPVHKLUFJULS
BRD-K43687498	JYJFNDQBESEHJQ-UHFFFAOYSA-N	JYJFNDQBESEHJQ
BRD-K43690686	BLVPPUGYXWKWFY-LZCXECNNSA-N	BLVPPUGYXWKWFY
BRD-K43692189	KKWAEGUSNQIREC-ORDMVQLLSA-N	KKWAEGUSNQIREC
BRD-K43703651	XTMFCURZJJHNFP-ABFRBSLYSA-N	XTMFCURZJJHNFP
BRD-K43703882	ZAUUIHFOYHZVES-WAOWUJCRSA-N	ZAUUIHFOYHZVES
BRD-K43708940	OEVUOILLXMHDGY-KWXIBIRDSA-N	OEVUOILLXMHDGY
BRD-K43713542	WYTFSBUXHVGTCT-QQJNOOCOSA-N	WYTFSBUXHVGTCT
BRD-K43714262	WYRQMVCVXSYSKJ-MELADBBJSA-N	WYRQMVCVXSYSKJ
BRD-K43714340	GCPZFZZKEDFKSA-UMEGOILYSA-N	GCPZFZZKEDFKSA
BRD-K43717413	BGDCTPQGAPJUMB-GDZNZVCISA-N	BGDCTPQGAPJUMB
BRD-K43721143	LPISZNCRBUPYKQ-GOTSBHOMSA-N	LPISZNCRBUPYKQ
BRD-K43723251	RUDATBOHQWOJDD-CIKBIKKZSA-N	RUDATBOHQWOJDD
BRD-K43732469	NFKQXDUJHPCZLU-YDIMBITNSA-N	NFKQXDUJHPCZLU
BRD-K43736954	MFYSYFVPBJMHGN-ZPOLXVRWSA-N	MFYSYFVPBJMHGN
BRD-K43739430	FDSLGRRNMPJGLN-WYMPLXKRSA-N	FDSLGRRNMPJGLN
