pert_id	pert_iname	gene_symbol	entrez	gene_idx	chembl	chembl_actions	chembl_direct	stitch_score	evidence
BRD-K05804044	AZ-628	CBR3	874	522	0		0	157	stitch
BRD-K05804044	AZ-628	CBR1	873	644	0		0	157	stitch
BRD-K05851096	lacidipine	TOP2A	7153	82	0		0	178	stitch
BRD-K05977355	fluconazole	HSPA4	3308	699	0		0	860	stitch_high
BRD-K05977355	fluconazole	EGFR	1956	173	0		0	800	stitch_high
BRD-K05977355	fluconazole	HSPB1	3315	156	0		0	800	stitch_high
BRD-K05977355	fluconazole	CYCS	54205	621	0		0	800	stitch_high
BRD-K05977355	fluconazole	FGFR2	2263	409	0		0	300	stitch
BRD-K05977355	fluconazole	CTSL	1514	185	0		0	298	stitch
BRD-K05977355	fluconazole	MAP2K5	5607	483	0		0	290	stitch
BRD-K05977355	fluconazole	LSM6	11157	503	0		0	197	stitch
BRD-K05977355	fluconazole	LSM5	23658	707	0		0	197	stitch
BRD-K05977355	fluconazole	UBE2J1	51465	828	0		0	196	stitch
BRD-K05977355	fluconazole	MYBL2	4605	135	0		0	193	stitch
BRD-K05977355	fluconazole	LIPA	3988	157	0		0	191	stitch
BRD-K05977355	fluconazole	HSPA1A	3303	30	0		0	176	stitch
BRD-K05977355	fluconazole	DUSP11	8446	269	0		0	162	stitch
BRD-K05977355	fluconazole	GRN	2896	19	0		0	161	stitch
BRD-K05977355	fluconazole	ADI1	55256	821	0		0	153	stitch
BRD-K05977823	tenovin-1	TXNRD1	7296	80	0		0	243	stitch
BRD-K06080977	eicosatetraynoic-acid	ELAVL1	1994	137	0		0	800	stitch_high
BRD-K06080977	eicosatetraynoic-acid	PLA2G4A	5321	688	0		0	347	stitch
BRD-K06080977	eicosatetraynoic-acid	DUSP6	1848	618	0		0	310	stitch
BRD-K06080977	eicosatetraynoic-acid	HMGCR	3156	244	0		0	233	stitch
BRD-K06080977	eicosatetraynoic-acid	PTGS2	5743	482	0		0	206	stitch
BRD-K06080977	eicosatetraynoic-acid	DUSP4	1846	437	0		0	186	stitch
BRD-K06080977	eicosatetraynoic-acid	DUSP3	1845	110	0		0	186	stitch
BRD-K06080977	eicosatetraynoic-acid	NOS3	4846	536	0		0	182	stitch
BRD-K06147391	telenzepine	DUSP4	1846	437	0		0	166	stitch
BRD-K06147391	telenzepine	ATG3	64422	952	0		0	163	stitch
BRD-K06147391	telenzepine	PUF60	22827	682	0		0	159	stitch
BRD-K06234293	LY-364947	TGFBR2	7048	576	0		0	356	stitch
BRD-K06234293	LY-364947	SKP1	6500	22	0		0	304	stitch
BRD-K06234293	LY-364947	GATA2	2624	676	0		0	216	stitch
BRD-K06234293	LY-364947	GATA3	2625	671	0		0	216	stitch
BRD-K06234293	LY-364947	SMAD3	4088	524	0		0	172	stitch
BRD-K06426971	ryuvidine	CDK4	1019	209	0		0	613	stitch
BRD-K06426971	ryuvidine	CDK1	983	353	0		0	162	stitch
BRD-K06557128	voriconazole	TCERG1	10915	225	0		0	445	stitch
BRD-K06557128	voriconazole	VAPB	9217	246	0		0	269	stitch
BRD-K06557128	voriconazole	GATA3	2625	671	0		0	212	stitch
BRD-K06557128	voriconazole	MAPK13	5603	685	0		0	197	stitch
BRD-K06557128	voriconazole	TBC1D9B	23061	714	0		0	191	stitch
BRD-K06557128	voriconazole	DNAJC15	29103	879	0		0	174	stitch
BRD-K06557128	voriconazole	PGRMC1	10857	63	0		0	171	stitch
BRD-K06557128	voriconazole	SPTLC2	9517	339	0		0	167	stitch
BRD-K06557128	voriconazole	TUBB6	84617	643	0		0	160	stitch
BRD-K06557128	voriconazole	TLR4	7099	944	0		0	157	stitch
BRD-K06557128	voriconazole	TRAP1	10131	91	0		0	152	stitch
BRD-K06557128	voriconazole	NFKBIB	4793	790	0		0	150	stitch
BRD-K06593056	LE-135	ITGAE	3682	507	0		0	153	stitch
BRD-K06692906	Gossypetin	PARP1	142	605	0		0	700	stitch_high
BRD-K06692906	Gossypetin	BECN1	8678	624	0		0	700	stitch_high
BRD-K06750613	GSK-1059615	AURKA	6790	443	0		0	158	stitch
BRD-K06750613	GSK-1059615	IGHMBP2	3508	806	0		0	155	stitch
BRD-K06750613	GSK-1059615	PIK3CA	5290	455	1	INHIBITOR	1		chembl
BRD-K06750613	GSK-1059615	PIK3R3	8503	280	1	INHIBITOR	1		chembl
BRD-K06753942	nobiletin	MMP2	4313	56	0		0	800	stitch_high
BRD-K06753942	nobiletin	CCNB2	9133	270	0		0	227	stitch
BRD-K06753942	nobiletin	CCNB1	891	798	0		0	227	stitch
BRD-K06753942	nobiletin	HMGCS1	3157	964	0		0	197	stitch
BRD-K06753942	nobiletin	CCNA1	8900	544	0		0	171	stitch
BRD-K06753942	nobiletin	CCNF	899	492	0		0	171	stitch
BRD-K06765193	BRD-K06765193	XBP1	7494	18	0		0	235	stitch
BRD-K06792661	narciclasine	CCND3	896	133	0		0	303	stitch
BRD-K06792661	narciclasine	CCND1	595	610	0		0	303	stitch
BRD-K06792661	narciclasine	CCNA1	8900	544	0		0	182	stitch
BRD-K06792661	narciclasine	CCNF	899	492	0		0	182	stitch
BRD-K06792661	narciclasine	TFDP1	7027	729	0		0	164	stitch
BRD-K06792661	narciclasine	VAV3	10451	900	0		0	162	stitch
BRD-K06792661	narciclasine	CDK1	983	353	0		0	156	stitch
BRD-K06792661	narciclasine	CDK6	1021	570	0		0	156	stitch
BRD-K06792661	narciclasine	CDK2	1017	450	0		0	156	stitch
BRD-K06792661	narciclasine	CDK4	1019	209	0		0	156	stitch
BRD-K06878038	deferiprone	LYPLA1	10434	323	0		0	200	stitch
BRD-K06878038	deferiprone	SLC11A2	4891	338	0		0	186	stitch
BRD-K06890060	alda-1	TOMM34	10953	161	0		0	275	stitch
BRD-K06890060	alda-1	CDK2	1017	450	0		0	248	stitch
BRD-K06890060	alda-1	CDK1	983	353	0		0	248	stitch
BRD-K06890060	alda-1	APPBP2	10513	254	0		0	198	stitch
BRD-K06902185	minoxidil	EGF	1950	555	0		0	800	stitch_high
BRD-K06902185	minoxidil	PLOD3	8985	200	0		0	358	stitch
BRD-K06902185	minoxidil	PNKP	11284	909	0		0	168	stitch
BRD-K06902185	minoxidil	KDM5A	5927	182	0		0	167	stitch
BRD-K06902185	minoxidil	DSG2	1829	835	0		0	155	stitch
BRD-K06926592	tretinoin	TP53	7157	139	0		0	963	stitch_high
BRD-K06926592	tretinoin	JUN	3725	100	0		0	956	stitch_high
BRD-K06926592	tretinoin	CASP3	836	284	0		0	947	stitch_high
BRD-K06926592	tretinoin	PPARG	5468	600	0		0	931	stitch_high
BRD-K06926592	tretinoin	BMP4	652	703	0		0	895	stitch_high
BRD-K06926592	tretinoin	SOX2	6657	785	0		0	891	stitch_high
BRD-K06926592	tretinoin	TGFB3	7043	677	0		0	880	stitch_high
BRD-K06926592	tretinoin	EGFR	1956	173	0		0	877	stitch_high
BRD-K06926592	tretinoin	CEBPA	1050	438	0		0	862	stitch_high
BRD-K06926592	tretinoin	ICAM1	3383	257	0		0	847	stitch_high
BRD-K06926592	tretinoin	CTSD	1509	25	0		0	847	stitch_high
BRD-K06926592	tretinoin	EGF	1950	555	0		0	822	stitch_high
BRD-K06926592	tretinoin	SERPINE1	5054	253	0		0	817	stitch_high
BRD-K06926592	tretinoin	IDE	3416	817	0		0	800	stitch_high
BRD-K06926592	tretinoin	CDK4	1019	209	0		0	792	stitch_high
BRD-K06926592	tretinoin	CREB1	1385	454	0		0	777	stitch_high
BRD-K06926592	tretinoin	STAT1	6772	40	0		0	768	stitch_high
BRD-K06926592	tretinoin	CCND1	595	610	0		0	765	stitch_high
BRD-K06926592	tretinoin	NR3C1	2908	807	0		0	759	stitch_high
BRD-K06926592	tretinoin	SMAD3	4088	524	0		0	758	stitch_high
BRD-K06926592	tretinoin	MMP2	4313	56	0		0	752	stitch_high
BRD-K06926592	tretinoin	RB1	5925	341	0		0	748	stitch_high
BRD-K06926592	tretinoin	KIT	3815	506	0		0	746	stitch_high
BRD-K06926592	tretinoin	CDK2	1017	450	0		0	733	stitch_high
BRD-K06926592	tretinoin	MMP1	4312	461	0		0	733	stitch_high
BRD-K06926592	tretinoin	TERT	7015	574	0		0	729	stitch_high
BRD-K06926592	tretinoin	CDKN1B	1027	637	0		0	728	stitch_high
BRD-K06926592	tretinoin	NCOA3	8202	583	0		0	727	stitch_high
BRD-K06926592	tretinoin	APP	351	11	0		0	723	stitch_high
BRD-K06926592	tretinoin	NFKBIA	4792	105	0		0	723	stitch_high
BRD-K06926592	tretinoin	CCNA1	8900	544	0		0	722	stitch_high
BRD-K06926592	tretinoin	PTK2	5747	615	0		0	722	stitch_high
BRD-K06926592	tretinoin	DFFA	1676	362	0		0	700	stitch_high
BRD-K06926592	tretinoin	MNAT1	4331	401	0		0	700	stitch_high
BRD-K06926592	tretinoin	NOS3	4846	536	0		0	700	stitch_high
BRD-K06926592	tretinoin	SLC25A4	291	297	0		0	700	stitch_high
BRD-K06926592	tretinoin	PARP1	142	605	0		0	700	stitch_high
BRD-K06926592	tretinoin	NFKBIB	4793	790	0		0	700	stitch_high
BRD-K06926592	tretinoin	BAX	581	599	0		0	700	stitch_high
BRD-K06926592	tretinoin	CASP7	840	572	0		0	700	stitch_high
BRD-K06926592	tretinoin	ERBB2	2064	810	0		0	492	stitch
BRD-K06926592	tretinoin	NR2F6	2063	649	0		0	475	stitch
BRD-K06926592	tretinoin	PPARD	5467	973	0		0	469	stitch
BRD-K06926592	tretinoin	FOS	2353	642	0		0	440	stitch
BRD-K06926592	tretinoin	RAI14	26064	183	0		0	417	stitch
BRD-K06926592	tretinoin	IL1B	3553	508	0		0	414	stitch
BRD-K06926592	tretinoin	STAT3	6774	626	0		0	405	stitch
BRD-K06926592	tretinoin	TLR4	7099	944	0		0	390	stitch
BRD-K06926592	tretinoin	ITGAE	3682	507	0		0	378	stitch
BRD-K06926592	tretinoin	GATA3	2625	671	0		0	377	stitch
BRD-K06926592	tretinoin	GATA2	2624	676	0		0	347	stitch
BRD-K06926592	tretinoin	MIF	4282	831	0		0	334	stitch
BRD-K06926592	tretinoin	CDK6	1021	570	0		0	331	stitch
BRD-K06926592	tretinoin	CDK1	983	353	0		0	321	stitch
BRD-K06926592	tretinoin	HOXA5	3202	786	0		0	316	stitch
BRD-K06926592	tretinoin	EZH2	2146	379	0		0	316	stitch
BRD-K06926592	tretinoin	STAT5B	6777	501	0		0	316	stitch
BRD-K06926592	tretinoin	ADAM10	102	251	0		0	301	stitch
BRD-K06926592	tretinoin	MYBL2	4605	135	0		0	299	stitch
BRD-K06926592	tretinoin	FGFR2	2263	409	0		0	292	stitch
BRD-K06926592	tretinoin	BRCA1	672	466	0		0	286	stitch
BRD-K06926592	tretinoin	RFC5	5985	352	0		0	280	stitch
BRD-K06926592	tretinoin	CD44	960	463	0		0	273	stitch
BRD-K06926592	tretinoin	CD40	958	513	0		0	270	stitch
BRD-K06926592	tretinoin	CCL2	6347	809	0		0	269	stitch
BRD-K06926592	tretinoin	CXCR4	7852	710	0		0	256	stitch
BRD-K06926592	tretinoin	DRAP1	10589	361	0		0	256	stitch
BRD-K06926592	tretinoin	ADH5	128	616	0		0	254	stitch
BRD-K06926592	tretinoin	GRWD1	83743	956	0		0	252	stitch
BRD-K06926592	tretinoin	CDH3	1001	360	0		0	245	stitch
BRD-K06926592	tretinoin	PTGS2	5743	482	0		0	245	stitch
BRD-K06926592	tretinoin	METRN	79006	912	0		0	245	stitch
BRD-K06926592	tretinoin	ID2	3398	115	0		0	244	stitch
BRD-K06926592	tretinoin	EGR1	1958	130	0		0	244	stitch
BRD-K06926592	tretinoin	HMGCR	3156	244	0		0	243	stitch
BRD-K06926592	tretinoin	NRIP1	8204	249	0		0	243	stitch
BRD-K06926592	tretinoin	BHLHE40	8553	69	0		0	241	stitch
BRD-K06926592	tretinoin	RPN1	6184	49	0		0	241	stitch
BRD-K06926592	tretinoin	COL1A1	1277	214	0		0	240	stitch
BRD-K06926592	tretinoin	APOE	348	384	0		0	236	stitch
BRD-K06926592	tretinoin	ACAT2	39	672	0		0	235	stitch
BRD-K06926592	tretinoin	HPRT1	3251	300	0		0	232	stitch
BRD-K06926592	tretinoin	DNMT1	1786	132	0		0	231	stitch
BRD-K06926592	tretinoin	INSIG1	3638	124	0		0	231	stitch
BRD-K06926592	tretinoin	IGFBP3	3486	719	0		0	230	stitch
BRD-K06926592	tretinoin	EXT1	2131	175	0		0	230	stitch
BRD-K06926592	tretinoin	SCARB1	949	151	0		0	228	stitch
BRD-K06926592	tretinoin	SDHB	6390	261	0		0	227	stitch
BRD-K06926592	tretinoin	MEF2C	4208	590	0		0	225	stitch
BRD-K06926592	tretinoin	MOK	5891	512	0		0	223	stitch
BRD-K06926592	tretinoin	ELAVL1	1994	137	0		0	222	stitch
BRD-K06926592	tretinoin	CDC45	8318	446	0		0	222	stitch
BRD-K06926592	tretinoin	HMOX1	3162	413	0		0	221	stitch
BRD-K06926592	tretinoin	SPP1	6696	681	0		0	221	stitch
BRD-K06926592	tretinoin	STUB1	10273	840	0		0	220	stitch
BRD-K06926592	tretinoin	PAK1	5058	673	0		0	220	stitch
BRD-K06926592	tretinoin	EPHA3	2042	550	0		0	220	stitch
BRD-K06926592	tretinoin	DNMT3A	1788	881	0		0	220	stitch
BRD-K06926592	tretinoin	MYLK	4638	247	0		0	218	stitch
BRD-K06926592	tretinoin	MAT2A	4144	26	0		0	218	stitch
BRD-K06926592	tretinoin	AXIN1	8312	757	0		0	216	stitch
BRD-K06926592	tretinoin	GADD45A	1647	419	0		0	215	stitch
BRD-K06926592	tretinoin	CORO1A	11151	632	0		0	215	stitch
BRD-K06926592	tretinoin	PDHX	8050	330	0		0	214	stitch
BRD-K06926592	tretinoin	COL4A1	1282	711	0		0	213	stitch
BRD-K06926592	tretinoin	RFC2	5982	416	0		0	213	stitch
BRD-K06926592	tretinoin	HOXA10	3206	771	0		0	213	stitch
BRD-K06926592	tretinoin	E2F2	1870	569	0		0	213	stitch
BRD-K06926592	tretinoin	HMGCS1	3157	964	0		0	212	stitch
BRD-K06926592	tretinoin	TGFBR2	7048	576	0		0	212	stitch
BRD-K06926592	tretinoin	PRKCD	5580	245	0		0	212	stitch
BRD-K06926592	tretinoin	NRAS	4893	258	0		0	205	stitch
BRD-K06926592	tretinoin	PGRMC1	10857	63	0		0	200	stitch
BRD-K06926592	tretinoin	IGF2R	3482	92	0		0	200	stitch
BRD-K06926592	tretinoin	GRB7	2886	696	0		0	199	stitch
BRD-K06926592	tretinoin	CAT	847	96	0		0	196	stitch
BRD-K06926592	tretinoin	IFNAR1	3454	449	0		0	195	stitch
BRD-K06926592	tretinoin	TICAM1	148022	773	0		0	188	stitch
BRD-K06926592	tretinoin	NFIL3	4783	404	0		0	179	stitch
BRD-K06926592	tretinoin	NVL	4931	589	0		0	168	stitch
BRD-K06926592	tretinoin	PPP2R5E	5529	374	0		0	167	stitch
BRD-K06926592	tretinoin	HDAC2	3066	155	0		0	166	stitch
BRD-K06926592	tretinoin	MELK	9833	491	0		0	163	stitch
BRD-K06926592	tretinoin	BACE2	25825	830	0		0	152	stitch
BRD-K06926592	tretinoin	SCCPDH	51097	152	0		0	150	stitch
BRD-K06926592	tretinoin	SMC4	10051	128	0		0	150	stitch
BRD-K06926592	tretinoin	TRIB1	10221	208	0		0	150	stitch
BRD-K06926592	tretinoin	NIPSNAP1	8508	134	0		0	150	stitch
BRD-K06926592	tretinoin	PIK3R3	8503	280	0		0	150	stitch
BRD-K06926592	tretinoin	TFDP1	7027	729	0		0	150	stitch
BRD-K06926592	tretinoin	PDLIM1	9124	608	0		0	150	stitch
BRD-K06926592	tretinoin	OXCT1	5019	287	0		0	150	stitch
BRD-K06926592	tretinoin	CEBPZ	10153	375	0		0	150	stitch
BRD-K06926592	tretinoin	APBB2	323	780	0		0	150	stitch
BRD-K06926592	tretinoin	PRKCH	5583	551	0		0	150	stitch
BRD-K06926592	tretinoin	FZD7	8324	417	0		0	150	stitch
BRD-K06926592	tretinoin	MAPK1IP1L	93487	742	0		0	150	stitch
BRD-K06926592	tretinoin	TMEM97	27346	726	0		0	150	stitch
BRD-K06926592	tretinoin	RBM34	23029	739	0		0	150	stitch
BRD-K06926592	tretinoin	UBE2L6	9246	127	0		0	150	stitch
BRD-K06926592	tretinoin	BNIP3L	665	950	0		0	150	stitch
BRD-K06926592	tretinoin	DDX10	1662	497	0		0	150	stitch
BRD-K06926592	tretinoin	ST6GALNAC2	10610	467	0		0	150	stitch
BRD-K06926592	tretinoin	RRAGA	10670	125	0		0	150	stitch
BRD-K06926592	tretinoin	FYN	2534	686	0		0	150	stitch
BRD-K06926592	tretinoin	PTPRF	5792	16	0		0	150	stitch
BRD-K06926592	tretinoin	FSD1	79187	917	0		0	150	stitch
BRD-K06926592	tretinoin	PRSS23	11098	235	0		0	150	stitch
BRD-K06926592	tretinoin	XPO7	23039	720	0		0	150	stitch
BRD-K06926592	tretinoin	ADI1	55256	821	0		0	150	stitch
BRD-K06926592	tretinoin	CCNF	899	492	0		0	150	stitch
BRD-K06926592	tretinoin	ISOC1	51015	862	0		0	150	stitch
BRD-K06926592	tretinoin	HAT1	8520	343	0		0	150	stitch
BRD-K06926592	tretinoin	FAT1	2195	117	0		0	150	stitch
BRD-K06926592	tretinoin	PMAIP1	5366	452	0		0	150	stitch
BRD-K06926592	tretinoin	PCK2	5106	299	0		0	150	stitch
BRD-K06926592	tretinoin	TBX2	6909	779	0		0	150	stitch
BRD-K06926592	tretinoin	SGCB	6443	511	0		0	150	stitch
BRD-K06926592	tretinoin	MLLT11	10962	700	0		0	150	stitch
BRD-K06926592	tretinoin	TMEM50A	23585	823	0		0	150	stitch
BRD-K06926592	tretinoin	SYNGR3	9143	539	0		0	150	stitch
BRD-K06926592	tretinoin	KCNK1	3775	477	0		0	150	stitch
BRD-K06926592	tretinoin	FZD1	8321	458	0		0	150	stitch
BRD-K06926592	tretinoin	MTFR1	9650	351	0		0	150	stitch
BRD-K06926592	tretinoin	ARHGEF2	9181	659	0		0	150	stitch
BRD-K06926592	tretinoin	SMARCC1	6599	57	0		0	150	stitch
BRD-K06926592	tretinoin	ATF6	22926	434	0		0	150	stitch
BRD-K06926592	tretinoin	DNM1	1759	802	0		0	150	stitch
BRD-K06926592	tretinoin	ASAH1	427	783	0		0	150	stitch
BRD-K06926592	tretinoin	CTSL	1514	185	0		0	150	stitch
BRD-K06926592	tretinoin	LAMA3	3909	420	0		0	150	stitch
BRD-K06926592	tretinoin	PPP1R13B	23368	808	0		0	150	stitch
BRD-K06926592	tretinoin	ATF5	22809	500	0		0	150	stitch
BRD-K06926592	tretinoin	XBP1	7494	18	0		0	150	stitch
BRD-K06926592	tretinoin	DCK	1633	368	0		0	150	stitch
BRD-K06926592	tretinoin	LSM5	23658	707	0		0	150	stitch
BRD-K06926592	tretinoin	TOP2A	7153	82	0		0	150	stitch
BRD-K06926592	tretinoin	DPH2	1802	464	0		0	150	stitch
BRD-K06926592	tretinoin	USP1	7398	226	0		0	150	stitch
BRD-K06926592	tretinoin	IKZF1	10320	504	0		0	150	stitch
BRD-K06926592	tretinoin	PLSCR1	5359	232	0		0	150	stitch
BRD-K06926592	tretinoin	PNP	4860	131	0		0	150	stitch
BRD-K06926592	tretinoin	WASF3	10810	439	0		0	150	stitch
BRD-K06926592	tretinoin	GDPD5	81544	777	0		0	150	stitch
BRD-K06926592	tretinoin	UBE2J1	51465	828	0		0	150	stitch
BRD-K06926592	tretinoin	GNAS	2778	46	0		0	150	stitch
BRD-K06926592	tretinoin	PROS1	5627	585	0		0	150	stitch
BRD-K06926592	tretinoin	HSD17B11	51170	843	0		0	150	stitch
BRD-K06926592	tretinoin	EIF4EBP1	1978	955	0		0	150	stitch
BRD-K06926592	tretinoin	PPP2R5A	5525	201	0		0	150	stitch
BRD-K06926592	tretinoin	TIMP2	7077	345	0		0	150	stitch
BRD-K06926592	tretinoin	DUSP6	1848	618	0		0	150	stitch
BRD-K06926592	tretinoin	KIF2C	11004	657	0		0	150	stitch
BRD-K06926592	tretinoin	TCFL5	10732	494	0		0	150	stitch
BRD-K06926592	tretinoin	CLTB	1212	515	0		0	150	stitch
BRD-K06926592	tretinoin	STMN1	3925	27	0		0	150	stitch
BRD-K06926592	tretinoin	CEBPD	1052	435	0		0	150	stitch
BRD-K06926592	tretinoin	LRP10	26020	94	0		0	150	stitch
BRD-K06926592	tretinoin	STK10	6793	327	0		0	150	stitch
BRD-K06926592	tretinoin	NUCB2	4925	414	0		0	150	stitch
BRD-K06926592	tretinoin	NFE2L2	4780	66	0		0	150	stitch
BRD-K06926592	tretinoin	GLOD4	51031	633	0		0	150	stitch
BRD-K06926592	tretinoin	HSD17B10	3028	212	0		0	150	stitch
BRD-K06926592	tretinoin	BIRC5	332	187	0		0	150	stitch
BRD-K06926592	tretinoin	IL13RA1	3597	163	0		0	150	stitch
BRD-K06926592	tretinoin	DDIT4	54541	305	0		0	150	stitch
BRD-K06926592	tretinoin	LIG1	3978	275	0		0	150	stitch
BRD-K06926592	tretinoin	CBR3	874	522	0		0	150	stitch
BRD-K06926592	tretinoin	CFLAR	8837	683	0		0	150	stitch
BRD-K06926592	tretinoin	PAICS	10606	50	0		0	150	stitch
BRD-K06926592	tretinoin	PSMB8	5696	629	0		0	150	stitch
BRD-K06926592	tretinoin	POLD4	57804	322	0		0	150	stitch
BRD-K06926592	tretinoin	SMARCD2	6603	153	0		0	150	stitch
BRD-K06926592	tretinoin	ME2	4200	690	0		0	150	stitch
BRD-K06926592	tretinoin	PPIC	5480	465	0		0	150	stitch
BRD-K06926592	tretinoin	TRIM2	23321	805	0		0	150	stitch
BRD-K06926592	tretinoin	MTHFD2	10797	141	0		0	150	stitch
BRD-K06926592	tretinoin	LYN	4067	695	0		0	150	stitch
BRD-K06926592	tretinoin	YKT6	10652	825	0		0	150	stitch
BRD-K06926592	tretinoin	HES1	3280	385	0		0	150	stitch
BRD-K06926592	tretinoin	RUVBL1	8607	122	0		0	150	stitch
BRD-K06926592	tretinoin	MSH6	2956	311	0		0	150	stitch
BRD-K06926592	tretinoin	TLE1	7088	356	0		0	150	stitch
BRD-K06926592	tretinoin	POLE2	5427	545	0		0	150	stitch
BRD-K06926592	tretinoin	FGFR4	2264	469	0		0	150	stitch
BRD-K06926592	tretinoin	FOXO4	4303	527	0		0	150	stitch
BRD-K06926592	tretinoin	KDM5A	5927	182	0		0	150	stitch
BRD-K06926592	tretinoin	CCNB2	9133	270	0		0	150	stitch
BRD-K06926592	tretinoin	EBNA1BP2	10969	84	0		0	150	stitch
BRD-K06926592	tretinoin	NET1	10276	154	0		0	150	stitch
BRD-K06926592	tretinoin	FKBP14	55033	926	0		0	150	stitch
BRD-K06926592	tretinoin	MAPKAPK2	9261	98	0		0	150	stitch
BRD-K06926592	tretinoin	RGS2	5997	223	0		0	150	stitch
BRD-K06926592	tretinoin	MFSD10	10227	645	0		0	150	stitch
BRD-K06926592	tretinoin	VAV3	10451	900	0		0	150	stitch
BRD-K06926592	tretinoin	FAIM	55179	942	0		0	150	stitch
BRD-K06926592	tretinoin	SH3BP5	9467	149	0		0	150	stitch
BRD-K06926592	tretinoin	ST7	7982	588	0		0	150	stitch
BRD-K06926592	tretinoin	UBE2C	11065	318	0		0	150	stitch
BRD-K06926592	tretinoin	CNPY3	10695	838	0		0	150	stitch
BRD-K06926592	tretinoin	IKBKB	3551	653	0		0	150	stitch
BRD-K06926592	tretinoin	ELAC2	60528	144	0		0	150	stitch
BRD-K06926592	tretinoin	KAT6B	23522	734	0		0	150	stitch
BRD-K06926592	tretinoin	SCRN1	9805	99	0		0	150	stitch
BRD-K06926592	tretinoin	ARID5B	84159	740	0		0	150	stitch
BRD-K06926592	tretinoin	ICAM3	3385	496	0		0	150	stitch
BRD-K06926592	tretinoin	EDN1	1906	910	0		0	150	stitch
BRD-K06926592	tretinoin	PLA2G4A	5321	688	0		0	150	stitch
BRD-K06926592	tretinoin	ZNF589	51385	937	0		0	150	stitch
BRD-K06926592	tretinoin	TES	26136	273	0		0	150	stitch
BRD-K06926592	tretinoin	KLHL9	55958	774	0		0	150	stitch
BRD-K06926592	tretinoin	PLK1	5347	207	0		0	150	stitch
BRD-K06926592	tretinoin	RAC2	5880	578	0		0	150	stitch
BRD-K06926592	tretinoin	KIF5C	3800	340	0		0	150	stitch
BRD-K06926592	tretinoin	BLMH	642	197	0		0	150	stitch
BRD-K06926592	tretinoin	RRP1B	23076	756	0		0	150	stitch
BRD-K06926592	tretinoin	RAB4A	5867	406	0		0	150	stitch
BRD-K06926592	tretinoin	MYO10	4651	171	0		0	150	stitch
BRD-K06926592	tretinoin	CCND3	896	133	0		0	150	stitch
BRD-K06926592	tretinoin	IER3	8870	126	0		0	150	stitch
BRD-K06926592	tretinoin	GRN	2896	19	0		0	150	stitch
BRD-K06926592	tretinoin	TWF2	11344	178	0		0	150	stitch
BRD-K06926592	tretinoin	PGM1	5236	170	0		0	150	stitch
BRD-K06926592	tretinoin	MACF1	23499	604	0		0	150	stitch
BRD-K06926592	tretinoin	PLP2	5355	65	0		0	150	stitch
BRD-K06926592	tretinoin	CDK5R1	8851	499	0		0	150	stitch
BRD-K06926592	tretinoin	ALDH7A1	501	625	0		0	150	stitch
BRD-K06926592	tretinoin	GTF2A2	2958	263	0		0	150	stitch
BRD-K06926592	tretinoin	CCNB1	891	798	0		0	150	stitch
BRD-K06926592	tretinoin	MBTPS1	8720	123	0		0	150	stitch
BRD-K06926592	tretinoin	HSPD1	3329	31	0		0	150	stitch
BRD-K06926592	tretinoin	ADRB2	154	553	0		0	150	stitch
BRD-K06926592	tretinoin	SNAP25	6616	241	0		0	150	stitch
BRD-K06926592	tretinoin	BID	637	705	0		0	150	stitch
BRD-K06926592	tretinoin	PSME2	5721	142	0		0	150	stitch
BRD-K06926592	tretinoin	LSM6	11157	503	0		0	150	stitch
BRD-K06926592	tretinoin	CTNNAL1	8727	237	0		0	150	stitch
BRD-K06926592	tretinoin	ZMIZ1	57178	717	0		0	150	stitch
BRD-K06926592	tretinoin	MTA1	9112	709	0		0	150	stitch
BRD-K06926592	tretinoin	FUT1	2523	552	0		0	150	stitch
BRD-K06926592	tretinoin	MBNL1	4154	67	0		0	150	stitch
BRD-K06926592	tretinoin	SYK	6850	581	0		0	150	stitch
BRD-K06926592	tretinoin	RPA3	6119	662	0		0	150	stitch
BRD-K06926592	tretinoin	VAT1	10493	603	0		0	150	stitch
BRD-K06926592	tretinoin	CRTAP	10491	90	0		0	150	stitch
BRD-K06926592	tretinoin	HSPB1	3315	156	0		0	150	stitch
BRD-K06926592	tretinoin	BAMBI	25805	370	0		0	150	stitch
BRD-K06926592	tretinoin	CREG1	8804	74	0		0	150	stitch
BRD-K06926592	tretinoin	SMC3	9126	647	0		0	150	stitch
BRD-K06926592	tretinoin	PAF1	54623	186	0		0	150	stitch
BRD-K06926592	tretinoin	PRCP	5547	103	0		0	150	stitch
BRD-K06926592	tretinoin	SQSTM1	8878	102	0		0	150	stitch
BRD-K06926592	tretinoin	STX1A	6804	481	0		0	150	stitch
BRD-K07106112	BMS-599626	EGFR	1956	173	1	INHIBITOR	1		chembl
BRD-K07106112	BMS-599626	ERBB2	2064	810	1	INHIBITOR	1		chembl
BRD-K07208025	trimethoprim	DECR1	1666	233	0		0	725	stitch_high
BRD-K07208025	trimethoprim	PECR	55825	946	0		0	597	stitch
BRD-K07208025	trimethoprim	CAT	847	96	0		0	464	stitch
BRD-K07208025	trimethoprim	CBR1	873	644	0		0	461	stitch
BRD-K07208025	trimethoprim	HSD17B11	51170	843	0		0	461	stitch
BRD-K07208025	trimethoprim	CBR3	874	522	0		0	461	stitch
