pert_id	pert_iname	molecule_chembl_id	parent_chembl_id	target_chembl_id	uniprot	gene_symbol	entrez	target_type	organism	action_type	direct_interaction	is_landmark	mechanism_of_action
BRD-A17655518	ibuprofen	CHEMBL521	CHEMBL521	CHEMBL2094253	P23219	PTGS1		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Cyclooxygenase inhibitor
BRD-A17655518	ibuprofen	CHEMBL521	CHEMBL521	CHEMBL2094253	P35354	PTGS2	5743	PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	1	Cyclooxygenase inhibitor
BRD-A17655518	ibuprofen	CHEMBL521	CHEMBL521	CHEMBL2094253	P23219	PTGS1		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Cyclooxygenase inhibitor
BRD-A17655518	ibuprofen	CHEMBL521	CHEMBL521	CHEMBL2094253	P35354	PTGS2	5743	PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	1	Cyclooxygenase inhibitor
BRD-A17655518	ibuprofen	CHEMBL521	CHEMBL521	CHEMBL2094253	P23219	PTGS1		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Cyclooxygenase inhibitor
BRD-A97454584	nadolol	CHEMBL521606	CHEMBL521606	CHEMBL210	P07550	ADRB2	154	SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	1	Beta-2 adrenergic receptor antagonist
BRD-K29458283	chlorambucil	CHEMBL515	CHEMBL515	CHEMBL2311221				NUCLEIC-ACID	Homo sapiens	INHIBITOR	1	0	DNA inhibitor
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	P35498	SCN1A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q14524	SCN5A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	P35499	SCN4A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q01118	SCN7A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q99250	SCN2A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q15858	SCN9A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q9NY46	SCN3A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q9UI33	SCN11A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q9UQD0	SCN8A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-A29734509	disopyramide	CHEMBL517	CHEMBL517	CHEMBL2331043	Q9Y5Y9	SCN10A		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Sodium channel alpha subunit blocker
BRD-K93208532	apremilast	CHEMBL514800	CHEMBL514800	CHEMBL2093863	P27815	PDE4A		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Phosphodiesterase 4 inhibitor
BRD-K93208532	apremilast	CHEMBL514800	CHEMBL514800	CHEMBL2093863	Q08499	PDE4D		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Phosphodiesterase 4 inhibitor
BRD-K93208532	apremilast	CHEMBL514800	CHEMBL514800	CHEMBL2093863	Q07343	PDE4B		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Phosphodiesterase 4 inhibitor
BRD-K93208532	apremilast	CHEMBL514800	CHEMBL514800	CHEMBL2093863	Q08493	PDE4C		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Phosphodiesterase 4 inhibitor
BRD-K02113016	olaparib	CHEMBL521686	CHEMBL521686	CHEMBL3390820	P09874	PARP1	142	PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	1	PARP 1, 2 and 3 inhibitor
BRD-K02113016	olaparib	CHEMBL521686	CHEMBL521686	CHEMBL3390820	Q9Y6F1	PARP3		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	PARP 1, 2 and 3 inhibitor
BRD-K02113016	olaparib	CHEMBL521686	CHEMBL521686	CHEMBL3390820	Q9UGN5	PARP2	10038	PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	1	PARP 1, 2 and 3 inhibitor
BRD-K64890080	BI-2536	CHEMBL513909	CHEMBL513909	CHEMBL3024	P53350	PLK1	5347	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Serine/threonine-protein kinase PLK1 inhibitor
BRD-U70626184	BI-2536	CHEMBL513909	CHEMBL513909	CHEMBL3024	P53350	PLK1	5347	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Serine/threonine-protein kinase PLK1 inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	P27986	PIK3R1		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	P42338	PIK3CB		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	P48736	PIK3CG		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	P42336	PIK3CA	5290	PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	1	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	O00459	PIK3R2		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	O00329	PIK3CD		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	Q8WYR1	PIK3R5		PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	0	PI3-kinase class I inhibitor
BRD-K52911425	GDC-0941	CHEMBL521851	CHEMBL521851	CHEMBL3559703	Q92569	PIK3R3	8503	PROTEIN COMPLEX GROUP	Homo sapiens	INHIBITOR	1	1	PI3-kinase class I inhibitor
BRD-K17555800	talmapimod	CHEMBL514201	CHEMBL514201	CHEMBL260	Q16539	MAPK14		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	MAP kinase p38 alpha inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	Q96BI3	APH1A		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	Q9NZ42	PSENEN		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	Q8WW43	APH1B		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	P49768	PSEN1		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	Q92542	NCSTN		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K65592642	semagacestat	CHEMBL520733	CHEMBL520733	CHEMBL2094135	P49810	PSEN2		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Gamma-secretase inhibitor
BRD-K59524082	maribavir	CHEMBL515408	CHEMBL515408	CHEMBL3833483	P0C731			SINGLE PROTEIN	Epstein-Barr virus (strain GD1) (HHV-4) (Human herpesvirus 4)	INHIBITOR	1	0	Serine/threonine-protein kinase BGLF4 inhibitor
BRD-K59524082	maribavir	CHEMBL515408	CHEMBL515408	CHEMBL1287608	P16788	UL97		SINGLE PROTEIN	Human herpesvirus 5	INHIBITOR	1	0	Phosphotransferase pUL97 inhibitor
BRD-A17462676	bambuterol	CHEMBL521589	CHEMBL521589	CHEMBL210	P07550	ADRB2	154	SINGLE PROTEIN	Homo sapiens	AGONIST	1	1	Beta-2 adrenergic receptor agonist
BRD-K45875383	XBD-173	CHEMBL513922	CHEMBL513922	CHEMBL5742	P30536	TSPO		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Translocator protein agonist
BRD-K42948882	AMD-11070	CHEMBL518924	CHEMBL518924	CHEMBL2107	P61073	CXCR4	7852	SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	1	C-X-C chemokine receptor type 4 antagonist
BRD-K16757695	PRX-08066	CHEMBL513994	CHEMBL513994	CHEMBL1833	P41595	HTR2B		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Serotonin 2b (5-HT2b) receptor antagonist
BRD-A62421304	mepenzolate	CHEMBL524004	CHEMBL524004	CHEMBL245	P20309	CHRM3		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Muscarinic acetylcholine receptor M3 antagonist
BRD-K92093830	doxorubicin	CHEMBL53463	CHEMBL53463	CHEMBL1806	P11388	TOP2A	7153	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	DNA topoisomerase II alpha inhibitor
BRD-K28936863	ketotifen	CHEMBL534	CHEMBL534	CHEMBL231	P35367	HRH1		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H1 receptor antagonist
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1844	P07333	CSF1R		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Macrophage colony stimulating factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1844	P07333	CSF1R		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Macrophage colony stimulating factor receptor inhibitor
BRD-A62421304	mepenzolate	CHEMBL524004	CHEMBL524004	CHEMBL216	P11229	CHRM1		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Muscarinic acetylcholine receptor M1 antagonist
BRD-K33211335	dextromethorphan	CHEMBL52440	CHEMBL52440	CHEMBL287	Q99720	SIGMAR1		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Sigma opioid receptor agonist
BRD-K33211335	dextromethorphan	CHEMBL52440	CHEMBL52440	CHEMBL287	Q99720	SIGMAR1		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Sigma opioid receptor agonist
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1936	P10721	KIT	3815	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Stem cell growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1936	P10721	KIT	3815	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Stem cell growth factor receptor inhibitor
BRD-A74391928	ibutilide	CHEMBL533	CHEMBL533	CHEMBL240	Q12809	KCNH2		SINGLE PROTEIN	Homo sapiens	BLOCKER	1	0	HERG blocker
BRD-K33211335	dextromethorphan	CHEMBL52440	CHEMBL52440	CHEMBL1972	Q12879	GRIN2A		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Glutamate [NMDA] receptor subunit epsilon 1 antagonist
BRD-K33211335	dextromethorphan	CHEMBL52440	CHEMBL52440	CHEMBL1972	Q12879	GRIN2A		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Glutamate [NMDA] receptor subunit epsilon 1 antagonist
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1974	P36888	FLT3		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Tyrosine-protein kinase receptor FLT3 inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL1974	P36888	FLT3		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Tyrosine-protein kinase receptor FLT3 inhibitor
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095189	P09619	PDGFRB		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Platelet-derived growth factor receptor inhibitor
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095189	P16234	PDGFRA		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Platelet-derived growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095189	P09619	PDGFRB		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Platelet-derived growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095189	P16234	PDGFRA		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Platelet-derived growth factor receptor inhibitor
BRD-K60770992	pergolide	CHEMBL531	CHEMBL531	CHEMBL2096905	P14416	DRD2		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Dopamine receptor agonist
BRD-K60770992	pergolide	CHEMBL531	CHEMBL531	CHEMBL2096905	P35462	DRD3		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Dopamine receptor agonist
BRD-K60770992	pergolide	CHEMBL531	CHEMBL531	CHEMBL2096905	P21918	DRD5		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Dopamine receptor agonist
BRD-K60770992	pergolide	CHEMBL531	CHEMBL531	CHEMBL2096905	P21917	DRD4		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Dopamine receptor agonist
BRD-K60770992	pergolide	CHEMBL531	CHEMBL531	CHEMBL2096905	P21728	DRD1		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Dopamine receptor agonist
BRD-A39189014	methoxamine	CHEMBL524	CHEMBL524	CHEMBL2094251	P35348	ADRA1A		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Adrenergic receptor alpha-1 agonist
BRD-A39189014	methoxamine	CHEMBL524	CHEMBL524	CHEMBL2094251	P25100	ADRA1D		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Adrenergic receptor alpha-1 agonist
BRD-A39189014	methoxamine	CHEMBL524	CHEMBL524	CHEMBL2094251	P35368	ADRA1B		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	Adrenergic receptor alpha-1 agonist
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P17948	FLT1		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P35916	FLT4		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P35968	KDR		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P17948	FLT1		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P35916	FLT4		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2095227	P35968	KDR		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Vascular endothelial growth factor receptor inhibitor
BRD-K42828737	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2041	P07949	RET		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Tyrosine-protein kinase receptor RET inhibitor
BRD-M64432851	sunitinib	CHEMBL535	CHEMBL535	CHEMBL2041	P07949	RET		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Tyrosine-protein kinase receptor RET inhibitor
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P14867	GABRA1		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P47870	GABRB2		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P18507	GABRG2		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P28472	GABRB3		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P48169	GABRA4		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	Q99928	GABRG3		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	Q9UN88	GABRQ		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P34903	GABRA3		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	O00591	GABRP		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	O14764	GABRD		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	Q8N1C3	GABRG1		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P18505	GABRB1		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P78334	GABRE		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P47869	GABRA2		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	P31644	GABRA5		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K82255054	propofol	CHEMBL526	CHEMBL526	CHEMBL2093872	Q16445	GABRA6		PROTEIN COMPLEX GROUP	Homo sapiens	POSITIVE ALLOSTERIC MODULATOR	1	0	GABA-A receptor; anion channel positive allosteric modulator
BRD-K41051431	mecillinam	CHEMBL530	CHEMBL530	CHEMBL2354313	P0AD65	mrdA		SINGLE PROTEIN	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein 2 inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7V0	rpsB		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P60723	rplD		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0AG67	rpsA		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7R5	rpsJ		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7R9	rpsK		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7S3	rpsL		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7S9	rpsM		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0AG59	rpsN		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0ADZ4	rpsO		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7T3	rpsP		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0AG63	rpsQ		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7T7	rpsR		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7U3	rpsS		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7U7	rpsT		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P68679	rpsU		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7V3	rpsC		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7V8	rpsD		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7W1	rpsE		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P02358	rpsF		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P02359	rpsG		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7W7	rpsH		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7X3	rpsI		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7J3	rplJ		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0A7J7	rplK		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0AA10	rplM		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0ADY3	rplN		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P02413	rplO		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0ADY7	rplP		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0AG44	rplQ		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
BRD-K63550407	erythromycin	CHEMBL532	CHEMBL532	CHEMBL2363135	P0C018	rplR		PROTEIN NUCLEIC-ACID COMPLEX	Bacteria	INHIBITOR	1	0	Bacterial 70S ribosome inhibitor
